tweet,label,annotator_id
"America is a nation of laws. If you want to come here, do it legally like millions before you. Illegal immigration is a slap in the face to those who followed the rules!",4.0,1
"#MiltonON right now! #elxn43 #ChooseForward    : Charles Parchem, Nyle Faridi, Kat McIntyre",2.0,1
"While many people were afraid to publicly support Trump because it could affect their businesses, Elon Musk chose to speak up. He had more to lose than any other American, yet he still took a stand because he knew the stakes were incredibly high in this election. Thankful to him for helping to save America.",5.0,1
Pro lifers are the most untrustworthy humans on this planet. I wouldn't trust them with a fish.,1.0,1
"FFS!  How many questions did you ask  about his $600mill media payoff. 1, 2, 23, ...any? Canadians know the media won't bite the hand that feeds it. #elxn43 #cdnpoli #zerocredibility",3.0,1
#Scheer x 2 at our house! #Ontario #CanadaVotes #elxn43 #TrudeauMustGo #RiseUp,4.0,1
"If you’re against tariffs, you’re for sending American jobs overseas. Pick a side!",3.0,1
"The trade war with China isn’t a war we started, but it’s one we need to win.",4.0,1
"Every mass shooting happens in a gun-free zone. That should tell you everything you need to know.
The entire Trump administration is a DEI hire. NO ONE IS QUALIFIED FOR THEIR JOB.
This type of rhetoric is why Dems will lose every single election. Keep it up AOC",4.0,1
"My LGBTQ+ friends.. drop your cashapp, PayPal, gfms, and etc under this tweet. I don’t have much money to help you all but I’ll retweet and make sure you all get help today. Those of you who still care and love LGBTQ+ community pls show up and support.",1.0,1
"Covid vaccines killed millions and saved none
Isn’t Pierre Pollievre also onboard with Paris 2030?",3.0,1
"I wish Joe Biden all the best, but the fact is he has left the incoming administration with a dumpster fire. President Trump is going to have to put it out, but that's exactly what he's good at.",5.0,1
I am a proud Canadian. I demand the expulsion of this fraud: Pierre Pollievre.,1.0,1
"Why Is #Poilievre Criticizing Carney’s #CarbonTax Stance? Carney has been a strong advocate for carbon pricing, including mechanisms like a carbon tax, as a key tool to address climate change.",2.0,1
Everyone hoarded at the doors just RUSHED to another door because someone said they could get inside.  Turns out that was false.  MILTON  JUSTIN TRUDEAU #ChooseForward #elxn43,3.0,1
Tell @fordnation if he wants to,3.0,1
fight,3.0,1
for Ontario he can start by ending his Starlink deal with Musk. Now. Before the election.,3.0,1
"It’s hilarious how people scream ‘free speech’ but want to ban LGBTQ+ expression in schools, media, and workplaces.",2.0,1
Under #Biden people had to protest because they wouldn’t even say her name. Under #TRUMP he already signed the #LakenRileyAct [red heart emoji][red heart emoji][red heart emoji] #LakenRiley #LakenHopeRiley,5.0,1
"I'm deactivating this service due to moral concerns.

The platform’s current direction aligns with ideologies I oppose such as fascism.

Complicity benefits oppressors and bullies.

I’ll continue supporting spaces of respect and progress.

Fuck Nazis.",1.0,1
"Bernie Sanders is a white senator in his mid 70s from a state where incarcerated black people outnumber free black people. White privilege is thinking the revolution starts with this dude. Like...seriously. Y'all are funny
This Obama?    Two more sleeps Gerry! The Queens Park kids destructive pox on the country ends!   #TrudeauMustGo #cdnelxn2019 #elxn43 #cdnpoli
LGBTQ+ rights should not come at the expense of religious freedom.",3.0,1
"Omfg, why does everyone IRL today have to tell me how “evil” Pierre Pollievre is. Like, where are your receipts? None of them have ever actually listened to anything he has said in interviews. Canadian idiots.",4.0,1
Canada should impose 100% tarrifs on all Teslas. Get those hideous cars off our roads.,2.0,1
"Isn’t #RFK technically a #DEI hire? I mean the man has brain damage caused by actual #parasites . If the #TrumpAdministration only hires the best candidate, then what’s really going on here? #TrumpisaNationalDisgrace #Hypocrite #deihire",2.0,1
"Liberal Christianity is an oxymoron
Oh noes ! Did someone lose their teflon coating? #TrudeauMustGo  #ScheerHypocrisy  #scheermustgo #cdnpoli  #elxn43",3.0,1
"Not only are Canadian being priced out of the dream of owning a home, rentals prices are also skyrocketing because of failed Liberal housing policies.",4.0,1
Prolifers arrested for saving souls have now been pardoned. praise be to God!,5.0,1
"If you’re blaming DEI for the crash and the pilot is a White man does that mean
When you have a country that is largely uneducated you get Donald Trump as president.
Every nation that wants to be powerful protects its industries. Why shouldn’t we?",3.0,1
"This is absolutely huge

South Africa is going all in on Zimbabwe-style race communism and expropriation. It must be stopped, if the country is to survive

And now Trump is trying to stop it",4.0,1
"Canada has seen a number of church burnings in recent years thanks to anti-Christian bigotry. All over the world, Christians are the most persecuted religious group.  Jamil is speaking the truth. Shame on journalists who refuse to see what's obvious.",4.0,1
"Politics is fake.
News is fake.
Religion is fake.
Weather is fake.
Food is fake.
Wars are fake.
History is fake.

Everything they told is a lie. Remember that.",3.0,1
"Trump’s decision to eliminate DEI programs isn’t just an attack on Black Americans—it impacts women, LGBTQ communities, people with disabilities, and more. Will this radical move spark a national backlash?",2.0,1
You can’t be pro choice and anti gun. That’s all for now.,4.0,2
"is a chickenshit. Just repeating and repeating, like the ineffectual Harper-IDU-puppet that he is. #cdnpoli  #cdnmedia  #elxn43  #NeverScheer   #YankeeDoodleAndy   Is. #UnfitForOffice  #ChooseForwardWithTrudeau  #ChooseThePlanet #VoteLiberalStopTheCons",4.0,2
"Why are LGBTQ people so unaccepting of others?
I came into this country under a liberal government because of their policies and never wavered since then #ChooseForward #elxn43.",2.0,2
"We regulate cars, food, and medicine for safety. Why are guns treated differently?",1.0,2
"We can’t have a welfare state and open borders at the same time. If you want social programs, you need immigration control!",4.0,2
Justin Trudeau adresses a standing room only crowd of Liberal supporters at the Milton Banquet and Conference Centre. #cdnpoli #elxn43 #ChooseForward #4MoreYears #Trudeau #JustinTrudeau,3.0,2
"Climate change is real, and we need urgent action. Renewable energy and green policies are the future!",1.0,2
"Two days before the election, Justin Trudeaus Liberals are back in front of the Conservatives in CBCs Canada Poll Tracker for the first time since Oct. 10, in what proves to be one of the closest in history #cdnpoli #elxn43",3.0,2
"If walls don’t work, why do politicians and celebrities live behind gated communities? The border wall is necessary for national security!",5.0,2
Question: I’m trying to figure out how you came to the conclusion that DEI had something to do with this crash? Trump: Because I have common sense and unfortunately a lot of people don’t. F*ck this guy,2.0,2
After 8 years of the Liberals,3.0,2
transformational,3.0,2
housing policy - the housing crisis has never been worse. Average rent in Canada is over $2000. We have the lowest number of homes per-capita in the G7. Liberals think everything is just fine,4.0,2
"Jimmy Carter dedicated his life to serving this country. Our thoughts and prayers go out to his loved ones. May he Rest in Peace.
Elon Musk is the biggest Trojan horse from history. Spreading memes and manipulating world politics isn't exactly what I call freedom of speech",2.0,2
"This is where #Trudeau allegiances lie..on the  #globalstage....missing from photo is George Soros,  Frank Guistra and UNCHR, President.... If not reelected, he will not have the money to further commit Cdn taxpayer's $$$ for his global partner's projects. #cdnpoli #elxn43  s",4.0,2
US President Donald Trump has signed an executive order to halt the funding and promotion of gender transitions for LGBTQ youth,5.0,2
"Liberals gotta get the ballot box question on who's going to get the essentials right. On Housing, Ontario is falling behind the entire country. How can we trust Doug to get Tarrifs right, when he couldn't get done what he promised he would",2.0,2
"Pls dont use the term #woman. It is misogynistic as it contains man. #elxn43
Question is whether he will manage to uncover and undermine these bio-weapons being used by said Deep State in the limited time he has?",4.0,2
"Pro-life is about loving babies, in the womb and outside the womb, and their mothers and fathers

The movement has always been about saying NO to abortion and YES to life, to love, to community, and to tangible support.",1.0,2
